TERCİH KODU,İL,İLÇE,OKUL ADI,TÜRÜ,ALAN,YABANCI DİLİ,TABAN PUAN,TABAN YÜZDE,TAVAN PUAN,TAVAN YÜZDE,ORTALAMA GIRIS PUANI
50241,kars,merkez,kars fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,408.7955,8.43,478.0362,0.54,443.41585
50307,kars,kagizman,kagizman ahmet arslan fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,347.8213,21.02,415.3357,7.4,381.57849999999996
39703,kars,merkez,hasan harakani anadolu lisesi,anadolu lisesi,,ingilizce,358.3342,18.43,407.7938,8.61,383.06399999999996
49705,kars,merkez,husnu m.ozyegin anadolu lisesi,anadolu lisesi,,ingilizce,350.4238,20.36,408.4776,8.49,379.4507
40014,kars,merkez,kars alpaslan anadolu lisesi,anadolu lisesi,,ingilizce,327.9496,26.6,351.8631,20.0,339.90635
49232,kars,merkez,selahaddin eyyubi anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,295.5548,37.98,343.0441,22.28,319.29945
50546,kars,kagizman,kagizman anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,252.6803,58.69,338.1417,23.62,295.411
50158,kars,sarikamis,sarikamis anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,245.3229,63.09,316.6403,30.25,280.9816
41003,kars,arpacay,mihralibey anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,241.1454,65.68,341.1278,22.79,291.1366
65493,kars,merkez,kars anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,239.1475,66.96,292.4568,39.24,265.80215
49403,kars,merkez,haydar aliyev mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,276.4814,46.3,326.4306,27.07,301.456
40070,kars,merkez,haydar aliyev mesleki ve teknik anadolu lisesi,anadolu teknik programi,motorlu araclar teknolojisi alani,ingilizce,269.0104,49.92,327.4517,26.75,298.23105
72375,kars,merkez,haydar aliyev mesleki ve teknik anadolu lisesi,anadolu teknik programi,hayvan yetistiriciligi ve sagligi,ingilizce,247.4989,61.75,297.4361,37.25,272.4675
50034,kastamonu,merkez,kastamonu fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,443.7873,3.53,487.2912,0.19,465.53925000000004
50596,kastamonu,taskopru,taskopru fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,389.2954,11.85,462.1675,1.67,425.73145
39727,kastamonu,tosya,tosya fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,360.643,17.89,464.89,1.42,412.76649999999995
40972,kastamonu,merkez,prof. dr. saime inal savi sosyal bilimler lisesi,hazirlik sinifi bulunmayan sosyal bilimler lisesi,,ingilizce,360.0452,18.03,416.4933,7.23,388.26925
50405,kastamonu,merkez,abdurrahmanpasa lisesi,anadolu lisesi,,ingilizce,419.9222,6.7,461.2085,1.74,440.56534999999997
49733,kastamonu,inebolu,prof. dr. fuat sezgin anadolu lisesi,anadolu lisesi,,ingilizce,320.6714,28.92,400.2593,9.88,360.46535
50372,kastamonu,merkez,huma hatun kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,341.5453,22.68,435.9668,4.48,388.75604999999996
50300,kastamonu,merkez,kastamonu anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,335.1452,24.46,418.1503,6.98,376.64775
49473,kastamonu,tosya,tosya kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,219.6034,80.23,386.8344,12.33,303.2189
40961,kastamonu,taskopru,taskopru anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,194.8995,94.56,318.7758,29.54,256.83765
50412,kastamonu,merkez,ozlem burma mesleki ve teknik anadolu lisesi,anadolu teknik programi,endustriyel otomasyon teknolojileri alani,ingilizce,293.0343,39.0,376.609,14.38,334.82165
49579,kastamonu,merkez,kastamonu tasmektep mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,236.8884,68.42,308.9162,32.93,272.90229999999997
50454,kastamonu,merkez,kastamonu tasmektep mesleki ve teknik anadolu lisesi,anadolu teknik programi,motorlu araclar teknolojisi alani,ingilizce,220.8534,79.36,326.991,26.89,273.9222
49455,kayseri,kocasinan,osman ulubas kayseri fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,478.0362,0.54,495.0703,0.03,486.55325
50649,kayseri,kocasinan,sumer fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,470.1165,1.03,481.9153,0.36,476.0159
39801,kayseri,develi,develi borsa istanbul fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,420.7365,6.57,475.3513,0.69,448.0439
49978,kayseri,bunyan,bunyan fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,407.3055,8.69,463.5833,1.54,435.4444
49801,kayseri,yesilhisar,sehit kubra doganay fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,399.6067,10.0,442.7146,3.65,421.16065000000003
39709,kayseri,yahyali,mustafa koyuncu fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,387.7198,12.15,442.4645,3.68,415.09215
50231,kayseri,tomarza,tomarza fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,382.4814,13.18,429.0552,5.38,405.7683
39925,kayseri,melikgazi,kayseri kilim sosyal bilimler lisesi,sosyal bilimler lisesi,,ingilizce,414.5401,7.53,442.3962,3.69,428.46815000000004
50178,kayseri,talas,hidayet aydogan sosyal bilimler lisesi,sosyal bilimler lisesi,,ingilizce,398.8446,10.13,428.4642,5.45,413.6544
49724,kayseri,kocasinan,nuh mehmet kucukcalik anadolu lisesi,anadolu lisesi,,ingilizce,461.9088,1.68,476.6893,0.61,469.29904999999997
50472,kayseri,kocasinan,sami yangin anadolu lisesi,anadolu lisesi,,ingilizce,452.6954,2.55,461.8909,1.69,457.29314999999997
50309,kayseri,melikgazi,nuh mehmet baldoktu anadolu lisesi,anadolu lisesi,,ingilizce,446.1598,3.25,463.8399,1.52,454.99985000000004
50595,kayseri,melikgazi,kayseri lisesi,anadolu lisesi,,ingilizce,437.6099,4.27,451.7858,2.63,444.69785
49496,kayseri,melikgazi,osman ulubas kosk anadolu lisesi,anadolu lisesi,,ingilizce,433.7129,4.76,461.1548,1.75,447.43385
50260,kayseri,melikgazi,sema yazar anadolu lisesi,anadolu lisesi,,ingilizce,427.8402,5.54,445.1912,3.36,436.5157
40524,kayseri,incesu,mustafa ozkan anadolu lisesi,anadolu lisesi,,ingilizce,315.9802,30.47,439.5208,4.04,377.7505
49742,kayseri,pinarbasi,pazaroren anadolu lisesi,anadolu lisesi,,ingilizce,187.9801,96.85,385.6665,12.56,286.8233
49771,kayseri,melikgazi,erciyes anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,411.1382,8.05,480.281,0.44,445.7096
39669,kayseri,melikgazi,sehit mustafa sezgin kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,408.482,8.49,474.2419,0.77,441.36195
50055,kayseri,kocasinan,uluslararasi sehit omer halisdemir anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,394.0224,10.99,425.7643,5.84,409.89335
39886,kayseri,melikgazi,ali riza ozderici kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,387.459,12.2,435.3647,4.55,411.41185
40847,kayseri,melikgazi,kayseri kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,372.4366,15.24,392.853,11.2,382.64480000000003
50038,kayseri,talas,yaman dede kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,352.2553,19.91,410.5268,8.15,381.39104999999995
49734,kayseri,melikgazi,kayseri anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,350.6346,20.3,406.9995,8.74,378.81705
41029,kayseri,kocasinan,taceddin veli kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,350.0481,20.45,386.5196,12.39,368.28385000000003
65495,kayseri,talas,omer-serpil ozberber anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,346.7341,21.31,412.1215,7.9,379.42780000000005
50208,kayseri,develi,ahmed islamoglu anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,337.1903,23.88,420.5822,6.6,378.88625
49475,kayseri,kocasinan,kayseri ilahiyat vakfi anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,326.4617,27.06,411.9967,7.92,369.2292
65494,kayseri,incesu,incesu anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,251.8763,59.16,354.5362,19.35,303.20625
50781,kayseri,yahyali,ipek hoca hasan turkmenoglu kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,235.2309,69.51,383.8754,12.91,309.55315
41018,kayseri,yesilhisar,yesilhisar anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,218.5684,80.94,380.5791,13.57,299.57375
40864,kayseri,bunyan,naci baydemir anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,187.3896,97.01,362.795,17.38,275.0923
65496,kayseri,tomarza,tomarza anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,174.141,99.22,326.4276,27.07,250.28429999999997
65543,kayseri,melikgazi,50. yil dedeman anadolu imam hatip lisesi,hazirlik sinifi bulunan anadolu imam hatip lisesi,fen ve teknoloji programi,ingilizce,407.1286,8.72,463.3981,1.55,435.26335
49907,kayseri,melikgazi,merkez mesleki ve teknik anadolu lisesi,anadolu teknik programi,ucak bakim alani,ingilizce,369.7893,15.82,401.6193,9.65,385.7043
50232,kayseri,melikgazi,kayseri kadi burhaneddin mesleki ve teknik anadolu lisesi,anadolu teknik programi,saglik hizmetleri alani,ingilizce,350.9032,20.24,402.2282,9.54,376.5657
49563,kayseri,kocasinan,arif molu mesleki ve teknik anadolu lisesi,anadolu teknik programi,biyomedikal cihaz teknolojileri alani,ingilizce,312.3331,31.73,365.7252,16.72,339.02914999999996
50064,kayseri,melikgazi,merkez mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,310.4683,32.38,390.9881,11.52,350.7282
39706,kayseri,kocasinan,arif molu mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,295.3173,38.08,389.2408,11.86,342.27905
49471,kayseri,melikgazi,merkez mesleki ve teknik anadolu lisesi,anadolu teknik programi,motorlu araclar teknolojisi alani,ingilizce,286.635,41.7,364.9151,16.9,325.77504999999996
50833,kayseri,talas,talas ataturk mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,277.464,45.84,362.8307,17.37,320.14734999999996
50464,kayseri,melikgazi,mimar sinan mesleki ve teknik anadolu lisesi,anadolu teknik programi,harita-tapu-kadastro alani,ingilizce,273.1036,47.91,400.3723,9.86,336.73794999999996
50031,kayseri,melikgazi,hurriyet mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,272.5425,48.18,346.9232,21.26,309.73285
50023,kayseri,melikgazi,turkiye tekstil sanayi isverenleri sendikasi mesleki ve teknik anadolu lisesi,anadolu teknik programi,endustriyel otomasyon teknolojileri alani,ingilizce,242.7579,64.67,303.3531,34.98,273.0555
40186,kayseri,kocasinan,ataturk mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,242.6295,64.75,323.6693,27.96,283.1494
49983,kayseri,melikgazi,hurriyet mesleki ve teknik anadolu lisesi,anadolu teknik programi,endustriyel otomasyon teknolojileri alani,ingilizce,230.6959,72.59,352.3275,19.89,291.5117
49310,kayseri,melikgazi,turkiye tekstil sanayi isverenleri sendikasi mesleki ve teknik anadolu lisesi,anadolu teknik programi,tekstil teknolojisi alani,ingilizce,211.4602,85.72,286.4101,41.8,248.93515
50128,kayseri,melikgazi,seyyid burhaneddin mesleki ve teknik anadolu lisesi,anadolu teknik programi,mobilya ve ic mekan tasarimi alani,ingilizce,201.5914,91.51,296.09,37.78,248.84069999999997
49427,kayseri,melikgazi,erciyes mesleki ve teknik anadolu lisesi,anadolu meslek programi,yiyecek icecek hizmetleri alani (sinavli),ingilizce,248.9705,60.85,363.6266,17.19,306.29855
50576,kayseri,melikgazi,erciyes mesleki ve teknik anadolu lisesi,anadolu meslek programi,konaklama ve seyahat hizmetleri alani (sinavli),ingilizce,235.2926,69.47,351.3084,20.14,293.3005
50119,kirikkale,merkez,kirikkale fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,443.6008,3.54,488.2011,0.15,465.90094999999997
49429,kirikkale,merkez,osman gazi fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,426.763,5.7,443.6008,3.54,435.1819
50581,kirikkale,merkez,kirikkale ataturk anadolu lisesi,anadolu lisesi,,ingilizce,396.5405,10.54,426.4036,5.74,411.47204999999997
41035,kirikkale,merkez,sehit nebi gundogan kirikkale anadolu lisesi,anadolu lisesi,,ingilizce,373.1345,15.1,396.2693,10.59,384.7019
49283,kirikkale,merkez,sehit alpaslan yazici kiz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,310.8401,32.25,434.5483,4.66,372.6942
50709,kirikkale,merkez,besir atalay anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,253.4545,58.25,368.7065,16.06,311.08050000000003
49256,kirikkale,yahsihan,kirikkale mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,306.4615,33.83,385.1803,12.65,345.8209
50638,kirklareli,luleburgaz,luleburgaz ramazan yaman fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,434.5129,4.66,485.1997,0.25,459.85630000000003
49426,kirklareli,merkez,kirklareli fen lisesi,fen lisesi,fen bilimleri alani (fen lis.),ingilizce,410.605,8.14,471.4716,0.93,441.03830000000005
49319,kirklareli,merkez,kirklareli turkiye odalar ve borsalar birligi sosyal bilimler lisesi,sosyal bilimler lisesi,,ingilizce,339.998,23.11,398.5124,10.19,369.2552
40832,kirklareli,merkez,kirklareli turkiye odalar ve borsalar birligi sosyal bilimler lisesi,hazirlik sinifi bulunmayan sosyal bilimler lisesi,,ingilizce,328.9335,26.3,406.432,8.84,367.68275
50096,kirklareli,luleburgaz,kepirtepe anadolu lisesi,anadolu lisesi,,ingilizce,390.5993,11.6,434.1824,4.71,412.39085
49502,kirklareli,luleburgaz,luleburgaz anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,211.2406,85.86,371.5035,15.44,291.37205
40208,kirklareli,babaeski,sehit turgay suzgen anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,203.7289,90.36,388.3295,12.04,296.0292
49395,kirklareli,merkez,kirklareli anadolu imam hatip lisesi,anadolu imam hatip lisesi,fen ve sosyal bilimler programi,ingilizce,180.0218,98.51,408.146,8.55,294.0839
50189,kirklareli,luleburgaz,luleburgaz mesleki ve teknik anadolu lisesi,anadolu teknik programi,bilisim teknolojileri alani,ingilizce,284.8871,42.46,342.6513,22.38,313.76919999999996
40149,kirklareli,luleburgaz,luleburgaz mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,260.9403,54.1,344.5774,21.88,302.75885
50617,kirklareli,merkez,mimar sinan mesleki ve teknik anadolu lisesi,anadolu teknik programi,elektrik- elektronik teknolojisi alani,ingilizce,236.962,68.38,368.4195,16.12,302.69075
72376,kirklareli,merkez,kirklareli istranca mesleki ve teknik anadolu lisesi,anadolu teknik programi,tarim alani,ingilizce,195.2075,94.43,335.9625,24.23,265.585
50724,kirklareli,merkez,mimar sinan mesleki ve teknik anadolu lisesi,anadolu teknik programi,makine ve tasarim teknolojisi alani,ingilizce,184.8188,97.63,307.1347,33.58,245.97675
