TERCİH KODU,İL,İLÇE,OKUL ADI,TÜRÜ,ALAN,YABANCI DİLİ,TABAN PUAN,TABAN YÜZDE,TAVAN PUAN,TAVAN YÜZDE,ORTALAMA GIRIS PUANI
49432,BURSA,NİLÜFER,Otomotiv Endüstrisi İhracatçıları Birliği Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,370.7207,15.61,407.1783,8.71,388.9495
49909,BURSA,OSMANGAZİ,Türk Eğitim Vakfı Hayri Tokaman Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,SAĞLIK HİZMETLERİ ALANI,İngilizce,366.3052,16.59,393.2457,11.13,379.77545
39943,BURSA,OSMANGAZİ,Hürriyet Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,UÇAK BAKIM ALANI,İngilizce,356.2131,18.94,391.6835,11.4,373.9483
65437,BURSA,NİLÜFER,Otomotiv Endüstrisi İhracatçıları Birliği Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,METAL TEKNOLOJİSİ ALANI,İngilizce,353.7436,19.54,370.647,15.63,362.1953
39975,BURSA,NİLÜFER,M. Kemal Coşkunöz Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,349.3542,20.62,374.3617,14.84,361.85794999999996
50021,BURSA,NİLÜFER,M. Kemal Coşkunöz Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİYOMEDİKAL CİHAZ TEKNOLOJİLERİ ALANI,İngilizce,342.0619,22.54,386.6461,12.36,364.354
39787,BURSA,OSMANGAZİ,Öztimurlar Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,333.5786,24.92,373.3713,15.05,353.47495000000004
49875,BURSA,OSMANGAZİ,Ali Osman Sönmez Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,328.5946,26.4,385.7818,12.53,357.1882
49668,BURSA,OSMANGAZİ,Hürriyet Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,325.2652,27.45,415.4965,7.38,370.38085
50333,BURSA,OSMANGAZİ,Tophane Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,313.9632,31.16,367.7133,16.27,340.83825
40063,BURSA,OSMANGAZİ,Ali Osman Sönmez Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,305.8407,34.06,350.5536,20.32,328.19715
49957,BURSA,OSMANGAZİ,Tophane Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,302.9663,35.12,373.118,15.1,338.04215
50690,BURSA,OSMANGAZİ,Ali Osman Sönmez Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,302.2219,35.41,365.3822,16.8,333.80205
50264,BURSA,OSMANGAZİ,Şehit Ömer Halisdemir Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI,İngilizce,284.5489,42.61,333.4219,24.96,308.9854
50730,BURSA,OSMANGAZİ,Cavit Çağlar Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,280.0544,44.63,353.381,19.63,316.7177
40097,BURSA,YILDIRIM,Mimar Sinan Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,279.5299,44.87,365.5376,16.76,322.53375
50222,BURSA,OSMANGAZİ,Demirtaşpaşa Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,275.7735,46.64,344.8146,21.81,310.29404999999997
49721,BURSA,OSMANGAZİ,Şehit Ömer Halisdemir Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,274.3651,47.3,347.6075,21.08,310.9863
40098,BURSA,OSMANGAZİ,Necatibey Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TEKSTİL TEKNOLOJİSİ ALANI,İngilizce,263.8933,52.56,361.1103,17.78,312.5018
39796,BURSA,MUSTAFAKEMALPAŞA,Mustafakemalpaşa Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,259.5346,54.87,332.6937,25.18,296.11415
50202,BURSA,YILDIRIM,Yıldırım Beyazıt Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,258.6391,55.36,334.1695,24.74,296.40430000000003
65422,BURSA,YENİŞEHİR,Yenişehir Şişecam Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,257.3996,56.04,367.8604,16.24,312.63
39973,BURSA,İNEGÖL,Hacı Sevim Yıldız-1 Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,252.4103,58.85,345.1945,21.72,298.80240000000003
50380,BURSA,KESTEL,Şehit Emre Karaaslan Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ÇOCUK GELİŞİMİ VE EĞİTİMİ ALANI,İngilizce,249.9032,60.31,318.876,29.51,284.3896
50657,BURSA,GEMLİK,Gemlik Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,249.6608,60.45,357.4323,18.65,303.54655
39670,BURSA,KARACABEY,Karacabey Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,249.4799,60.56,384.545,12.78,317.01245
50486,BURSA,YILDIRIM,Mimar Sinan Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,METAL TEKNOLOJİSİ ALANI,İngilizce,246.0164,62.66,352.982,19.73,299.49920000000003
40042,BURSA,YILDIRIM,Faik Çelik Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,HALKLA İLİŞKİLER ALANI,İngilizce,239.0689,67.01,350.5248,20.33,294.79685
49693,BURSA,MUSTAFAKEMALPAŞA,Mustafakemalpaşa Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,METAL TEKNOLOJİSİ ALANI,İngilizce,229.6029,73.33,326.1222,27.17,277.86255
49835,BURSA,İNEGÖL,Hacı Sevim Yıldız-2 Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOTORLU ARAÇLAR TEKNOLOJİSİ ALANI,İngilizce,218.929,80.69,324.2495,27.78,271.58925
39834,BURSA,İNEGÖL,Hacı Sevim Yıldız Mobilya ve İç Mekan Tasarımı Teknolojisi Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MOBİLYA VE İÇ MEKAN TASARIMI ALANI,İngilizce,213.7724,84.2,392.4968,11.26,303.1346
49793,BURSA,ORHANGAZİ,Orhangazi Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,191.883,95.67,379.462,13.79,285.6725
72361,BURSA,KARACABEY,Karacabey Ticaret Borsası Harmanlı Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,HAYVAN YETİŞTİRİCİLİĞİ VE SAĞLIĞI,İngilizce,177.6406,98.84,304.0874,34.7,240.864
49513,BURSA,NİLÜFER,Atatürk Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI (SINAVLI),İngilizce,314.5678,30.95,359.7635,18.1,337.16565
50324,BURSA,OSMANGAZİ,Şehit Hakan Ünver Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,SAĞLIK HİZMETLERİ ALANI (SINAVLI),İngilizce,301.6852,35.61,385.7305,12.55,343.70785
50660,BURSA,NİLÜFER,Hüseyin Özdilek Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,MODA TASARIM TEKNOLOJİLERİ (SINAVLI),İngilizce,294.6232,38.36,351.7649,20.03,323.19405
49818,BURSA,GÜRSU,Ticaret ve Sanayi Odası Gürsu Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI (SINAVLI),İngilizce,283.1815,43.22,362.3049,17.49,322.7432
49640,BURSA,NİLÜFER,Havva Aslanoba Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,YİYECEK İÇECEK HİZMETLERİ ALANI (SINAVLI),İngilizce,279.8371,44.73,370.6234,15.63,325.23025
39818,BURSA,OSMANGAZİ,Hamidiye Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,GIDA TEKNOLOJİSİ ALANI (SINAVLI),İngilizce,278.7826,45.21,368.3206,16.14,323.5516
39874,BURSA,OSMANGAZİ,BTSO Hayri Terzioğlu Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI (SINAVLI),İngilizce,277.1616,45.98,349.5856,20.57,313.3736
40025,BURSA,OSMANGAZİ,Şehit Erol Olçok Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,YİYECEK İÇECEK HİZMETLERİ ALANI (SINAVLI),İngilizce,271.7944,48.54,343.9452,22.04,307.8698
50296,BURSA,NİLÜFER,Havva Aslanoba Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,KONAKLAMA ve SEYAHAT HİZMETLERİ ALANI (SINAVLI),İngilizce,271.3947,48.73,396.2919,10.58,333.8433
41051,BURSA,OSMANGAZİ,Hamidiye Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,TARIM ALANI,İngilizce,259.393,54.95,365.4583,16.78,312.42565
50420,BURSA,OSMANGAZİ,Muradiye Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,YİYECEK İÇECEK HİZMETLERİ ALANI (SINAVLI),İngilizce,233.607,70.6,383.0719,13.07,308.33945
50134,BURSA,OSMANGAZİ,Muradiye Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,KONAKLAMA ve SEYAHAT HİZMETLERİ ALANI (SINAVLI),İngilizce,233.2834,70.82,350.1994,20.41,291.7414
50180,ÇANAKKALE,MERKEZ,Çanakkale Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,453.6924,2.44,489.8355,0.11,471.76395
49409,ÇANAKKALE,BİGA,Biga İÇDAŞ Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,417.6597,7.05,477.7487,0.56,447.7042
39676,ÇANAKKALE,ÇAN,Çan Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,402.1988,9.55,458.1961,2.01,430.19745
50099,ÇANAKKALE,GELİBOLU,Gelibolu Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,400.3452,9.87,452.9829,2.52,426.66405
39771,ÇANAKKALE,AYVACIK,Ayvacık Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,389.7224,11.77,435.0639,4.59,412.39315
49766,ÇANAKKALE,MERKEZ,Çanakkale Türkiye Odalar ve Borsalar Birliği Sosyal Bilimler Lisesi,Sosyal Bilimler Lisesi,,İngilizce,382.0375,13.27,435.9596,4.48,408.99855
40792,ÇANAKKALE,MERKEZ,Çanakkale Türkiye Odalar ve Borsalar Birliği Sosyal Bilimler Lisesi,Hazırlık Sınıfı Bulunmayan Sosyal Bilimler Lisesi,,İngilizce,368.0441,16.2,429.1534,5.36,398.59875
39968,ÇANAKKALE,MERKEZ,Merkez Çanakkale Anadolu Lisesi,Anadolu Lisesi,,İngilizce,382.9895,13.08,453.3874,2.47,418.18845
49237,ÇANAKKALE,MERKEZ,Çanakkale Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,295.2918,38.09,450.4264,2.78,372.8591
50744,ÇANAKKALE,BİGA,Biga Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,201.2206,91.7,340.5209,22.96,270.87075
50598,ÇANAKKALE,MERKEZ,Tacettin Aslan Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI (SINAVLI),İngilizce,345.465,21.65,441.5402,3.79,393.50260000000003
49472,ÇANAKKALE,MERKEZ,Tacettin Aslan Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI (SINAVLI),İngilizce,329.7528,26.05,417.8662,7.02,373.80949999999996
50298,ÇANAKKALE,MERKEZ,Çanakkale Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,275.9613,46.55,380.1584,13.65,328.05985
50378,ÇANAKKALE,BİGA,İÇDAŞ Biga Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,253.5358,58.21,368.8239,16.03,311.17985
49646,ÇANAKKALE,MERKEZ,Çanakkale Kepez Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,YİYECEK İÇECEK HİZMETLERİ ALANI (SINAVLI),İngilizce,250.9267,59.71,355.5496,19.11,303.23815
50401,ÇANAKKALE,MERKEZ,Çanakkale Kepez Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,KONAKLAMA ve SEYAHAT HİZMETLERİ ALANI (SINAVLI),İngilizce,233.8744,70.42,298.1753,36.96,266.02485
49451,ÇANKIRI,MERKEZ,Çankırı Türkiye Odalar ve Borsalar Birliği Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,413.6137,7.67,490.1226,0.11,451.86815
40968,ÇANKIRI,MERKEZ,Nevzat Ayaz Sosyal Bilimler Lisesi,Hazırlık Sınıfı Bulunmayan Sosyal Bilimler Lisesi,,İngilizce,343.4462,22.17,393.4886,11.08,368.4674
40114,ÇANKIRI,MERKEZ,Çankırı 15 Temmuz Şehitler Anadolu Lisesi,Anadolu Lisesi,,İngilizce,367.3748,16.34,413.6069,7.67,390.49085
50789,ÇANKIRI,MERKEZ,Çankırı Hacı Murad-ı Veli Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,287.1664,41.48,406.3422,8.85,346.7543
49514,ÇANKIRI,MERKEZ,Çankırı Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,261.3101,53.9,348.7605,20.78,305.0353
49382,ÇANKIRI,MERKEZ,Çankırı Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,255.838,56.91,337.9289,23.67,296.88345
50611,ÇANKIRI,MERKEZ,Çankırı Şehit Mehmet Ata Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TARIM ALANI,İngilizce,209.3804,87.04,348.598,20.83,278.9892
50808,ÇORUM,MERKEZ,15 Temmuz Şehitleri Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,447.1108,3.14,493.4272,0.05,470.269
50551,ÇORUM,OSMANCIK,Ömer Derindere Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,394.0204,10.99,457.5852,2.07,425.8028
49535,ÇORUM,SUNGURLU,Sungurlu Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,364.9564,16.89,445.7967,3.29,405.37654999999995
50203,ÇORUM,ALACA,Şehit Mehmet Kocakaya Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,344.2322,21.97,425.4346,5.88,384.8334
49528,ÇORUM,İSKİLİP,Danışmend Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,332.0835,25.36,428.3342,5.48,380.20885
49670,ÇORUM,KARGI,Kargı Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,309.5158,32.72,371.258,15.49,340.38689999999997
40947,ÇORUM,MERKEZ,Özejder Sosyal Bilimler Lisesi,Hazırlık Sınıfı Bulunmayan Sosyal Bilimler Lisesi,,İngilizce,375.3072,14.65,439.0841,4.09,407.19565
50122,ÇORUM,MERKEZ,Atatürk Anadolu Lisesi,Anadolu Lisesi,,İngilizce,417.1726,7.12,446.949,3.16,432.0608
50012,ÇORUM,MERKEZ,Şehit Osman Arslan Kız Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,337.5229,23.79,462.515,1.64,400.01895
39991,ÇORUM,MERKEZ,Çorum Belediyesi Prof. Dr. Hayreddin Karaman Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,315.7435,30.55,472.7198,0.86,394.23165
40977,ÇORUM,OSMANCIK,Osmancık Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,171.4898,99.43,326.1221,27.17,248.80595
49348,ÇORUM,MERKEZ,Buharaevler Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ÇOCUK GELİŞİMİ VE EĞİTİMİ ALANI,İngilizce,243.1379,64.43,357.1087,18.73,300.1233
50346,ÇORUM,MERKEZ,Şehit Emin Güner Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,239.0511,67.02,308.7897,32.98,273.9204
49846,ÇORUM,MERKEZ,Şehit Emin Güner Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,228.4741,74.1,309.762,32.63,269.11805
65555,ÇORUM,OSMANCIK,Osmancık Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TARIM ALANI,İngilizce,183.0786,97.98,315.4397,30.66,249.25915
50512,ÇORUM,MERKEZ,TOBB-OSB Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI (SINAVLI),İngilizce,235.5642,69.29,330.4524,25.84,283.0083
50811,ÇORUM,MERKEZ,TOBB-OSB Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI (SINAVLI),İngilizce,221.4318,78.95,336.3563,24.12,278.89405
50639,DENİZLİ,MERKEZEFENDİ,Erbakır Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,474.9224,0.73,500.0,0.01,487.46119999999996
49885,DENİZLİ,MERKEZEFENDİ,AYDEM Fen lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,464.8581,1.44,474.7473,0.73,469.80269999999996
49895,DENİZLİ,PAMUKKALE,Yaşar Kımıl Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,456.6823,2.15,466.4254,1.31,461.55385
49647,DENİZLİ,BABADAĞ,Ahmet Nazif Zorlu Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,406.1081,8.89,445.1531,3.36,425.63059999999996
49555,DENİZLİ,ÇİVRİL,Şevkiye Özel Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,395.1356,10.79,456.6664,2.16,425.901
49318,DENİZLİ,TAVAS,Özay Gönlüm Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,387.9359,12.11,445.6079,3.31,416.77189999999996
39821,DENİZLİ,MERKEZEFENDİ,İbrahim Cinkaya Sosyal Bilimler Lisesi,Sosyal Bilimler Lisesi,,İngilizce,412.317,7.87,439.0828,4.09,425.6999
40948,DENİZLİ,MERKEZEFENDİ,İbrahim Cinkaya Sosyal Bilimler Lisesi,Hazırlık Sınıfı Bulunmayan Sosyal Bilimler Lisesi,,İngilizce,420.994,6.54,438.356,4.17,429.675
50511,DENİZLİ,MERKEZEFENDİ,Lütfi Ege Anadolu Lisesi,Anadolu Lisesi,,İngilizce,445.6381,3.31,459.6924,1.87,452.66525
49253,DENİZLİ,MERKEZEFENDİ,Mustafa Kaynak Anadolu Lisesi,Anadolu Lisesi,,İngilizce,439.5121,4.04,456.0216,2.22,447.76685
39830,DENİZLİ,MERKEZEFENDİ,Durmuş Ali Çoban Anadolu Lisesi,Anadolu Lisesi,,İngilizce,427.3699,5.61,439.4574,4.04,433.41364999999996
50780,DENİZLİ,MERKEZEFENDİ,Merkezefendi Belediyesi Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,416.3117,7.25,489.5475,0.12,452.9296
39964,DENİZLİ,MERKEZEFENDİ,Cedide Abalıoğlu Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,358.8133,18.32,452.7333,2.54,405.7733
49286,DENİZLİ,MERKEZEFENDİ,Denizli Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,339.6629,23.2,416.3704,7.24,378.01665
41013,DENİZLİ,PAMUKKALE,Pamukkale Belediyesi Muhammet Serter Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,328.2479,26.51,401.6116,9.65,364.92975
40066,DENİZLİ,MERKEZEFENDİ,Cedide Abalıoğlu Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,HAFIZLIK PROJESİ (Fen ve Sosyal Bilimler Programı),İngilizce,221.1894,79.11,336.0052,24.22,278.5973
65536,DENİZLİ,TAVAS,Tavas Anadolu İmam Hatip Lisesi,Anadolu İmam Hatip Lisesi,FEN VE SOSYAL BİLİMLER PROGRAMI,İngilizce,205.3703,89.44,381.9393,13.29,293.6548
65535,DENİZLİ,MERKEZEFENDİ,Hatipzade Veli Başer Anadolu İmam Hatip Lisesi,Hazırlık Sınıfı Bulunan Anadolu İmam Hatip Lisesi,FEN VE TEKNOLOJİ PROGRAMI,İngilizce,348.1388,20.94,425.3972,5.89,386.76800000000003
50399,DENİZLİ,PAMUKKALE,Orhan Abalıoğlu Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ENDÜSTRİYEL OTOMASYON TEKNOLOJİLERİ ALANI,İngilizce,323.4362,28.03,394.7029,10.86,359.06955
50540,DENİZLİ,PAMUKKALE,Gülay Kaynak Sarıkaya Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,ELEKTRİK- ELEKTRONİK TEKNOLOJİSİ ALANI,İngilizce,301.7745,35.58,395.6999,10.68,348.73720000000003
49457,DENİZLİ,PAMUKKALE,Atatürk Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MAKİNE VE TASARIM TEKNOLOJİSİ ALANI,İngilizce,290.0683,40.23,403.6873,9.3,346.8778
50475,DENİZLİ,PAMUKKALE,Gülay Kaynak Sarıkaya Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,TEKSTİL TEKNOLOJİSİ ALANI,İngilizce,251.1363,59.59,309.7361,32.64,280.4362
49443,DENİZLİ,MERKEZEFENDİ,Albayrak Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,222.0869,78.49,365.5036,16.77,293.79525
49325,DENİZLİ,PAMUKKALE,Osman Aydınlı Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,BİLİŞİM TEKNOLOJİLERİ ALANI,İngilizce,193.3109,95.17,296.9117,37.45,245.1113
50268,DENİZLİ,MERKEZEFENDİ,İş Adamları Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MATBAA TEKNOLOJİSİ ALANI,İngilizce,177.7026,98.83,363.8861,17.13,270.79435
39911,DENİZLİ,MERKEZEFENDİ,Servergazi Borsa İstanbul Mesleki ve Teknik Anadolu Lisesi,Anadolu Teknik Programı,MODA TASARIM TEKNOLOJİLERİ,İngilizce,174.3922,99.19,331.8625,25.43,253.12735
49231,DENİZLİ,MERKEZEFENDİ,Necla-Ergun Abalıoğlu Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,ULAŞTIRMA HİZMETLERİ ALANI (SINAVLI),İngilizce,242.0713,65.1,355.7327,19.06,298.90200000000004
50059,DENİZLİ,PAMUKKALE,Sema-Abdurrahman Karamanlıoğlu Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,YİYECEK İÇECEK HİZMETLERİ ALANI (SINAVLI),İngilizce,215.9668,82.72,388.0731,12.09,302.01995
49359,DENİZLİ,PAMUKKALE,Sema-Abdurrahman Karamanlıoğlu Mesleki ve Teknik Anadolu Lisesi,Anadolu Meslek Programı,KONAKLAMA ve SEYAHAT HİZMETLERİ ALANI (SINAVLI),İngilizce,167.5473,99.65,366.4838,16.54,267.01554999999996
39678,DİYARBAKIR,YENİŞEHİR,Rekabet Kurumu Cumhuriyet Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,471.0588,0.97,493.4272,0.05,482.24300000000005
49924,DİYARBAKIR,BAĞLAR,Borsa İstanbul Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,458.6756,1.96,492.4388,0.09,475.55719999999997
49651,DİYARBAKIR,SUR,Vali Aydın Arslan Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,445.8924,3.28,458.8494,1.95,452.3709
41445,DİYARBAKIR,KAYAPINAR,Kayapınar Fen Lisesi,Fen Lisesi,FEN BİLİMLERİ ALANI (FEN LİS.),İngilizce,424.7759,5.98,458.4404,1.98,441.60815
