iter	Passed	Remaining
1662	88612	444235
1663	88671	444210
1664	88735	444209
1665	88797	444200
1666	88840	444094
1667	88897	444061
1668	88946	443986
1669	89001	443941
1670	89046	443849
1671	89098	443785
1672	89158	443765
1673	89208	443699
1674	89256	443619
1675	89308	443558
1676	89364	443521
1677	89431	443531
1678	89485	443482
1679	89540	443439
1680	89593	443384
1681	89648	443337
1682	89705	443302
1683	89761	443265
1684	89822	443249
1685	89867	443156
1686	89937	443181
1687	90006	443207
1688	90065	443181
1689	90122	443148
1690	90180	443117
1691	90228	443038
1692	90288	443018
1693	90348	442996
1694	90409	442978
1695	90467	442949
1696	90514	442864
1697	90587	442906
1698	90645	442876
1699	90688	442771
1700	90736	442695
1701	90797	442679
1702	90850	442624
1703	90900	442551
1704	90959	442527
1705	91011	442469
1706	91056	442372
1707	91111	442327
1708	91162	442261
1709	91210	442186
1710	91255	442090
1711	91310	442046
1712	91351	441929
1713	91398	441849
1714	91447	441775
1715	91496	441699
1716	91538	441589
1717	91591	441536
1718	91646	441490
1719	91703	441455
1720	91755	441397
1721	91810	441351
1722	91863	441294
1723	91925	441285
1724	91965	441169
1725	92020	441121
1726	92123	441309
1727	92205	441391
1728	92263	441359
1729	92337	441403
1730	92415	441469
1731	92480	441469
1732	92542	441457
1733	92618	441512
1734	92679	441498
1735	92733	441446
1736	92794	441428
1737	92866	441462
1738	92932	441468
1739	92975	441365
1740	93025	441298
1741	93082	441259
1742	93130	441180
1743	93190	441160
1744	93236	441072
1745	93295	441042
1746	93342	440959
1747	93412	440983
1748	93478	440987
1749	93546	441005
1750	93612	441011
1751	93661	440935
1752	93712	440870
1753	93768	440828
1754	93820	440770
1755	93872	440708
1756	93928	440667
1757	93985	440629
1758	94041	440587
1759	94117	440640
1760	94172	440594
1761	94238	440600
1762	94300	440588
1763	94357	440548
1764	94416	440519
1765	94482	440523
1766	94543	440505
1767	94607	440501
1768	94650	440402
1769	94711	440383
1770	94756	440286
1771	94796	440173
1772	94844	440094
1773	94896	440035
1774	94948	439973
1775	94989	439862
1776	95037	439781
1777	95084	439699
1778	95128	439601
1779	95186	439567
1780	95235	439493
1781	95291	439455
1782	95333	439348
1783	95377	439249
1784	95434	439214
1785	95492	439180
1786	95566	439222
1787	95643	439277
1788	95723	439343
1789	95786	439333
1790	95854	439348
1791	95921	439354
1792	95970	439281
1793	96014	439184
1794	96060	439094
1795	96106	439005
1796	96150	438908
1797	96282	439215
1798	96359	439267
1799	96416	439229
1800	96504	439331
1801	96568	439329
1802	96619	439260
1803	96687	439275
1804	96743	439229
1805	96790	439146
1806	96845	439100
1807	96898	439046
1808	96951	438987
1809	97005	438937
1810	97059	438885
1811	97117	438849
1812	97166	438776
1813	97237	438802
1814	97292	438755
1815	97354	438739
1816	97403	438662
1817	97460	438624
1818	97513	438570
1819	97561	438489
1820	97607	438402
1821	97656	438326
1822	97697	438220
1823	97747	438149
1824	97804	438111
1825	97862	438076
1826	97909	437991
1827	97951	437886
1828	98006	437840
1829	98053	437758
1830	98113	437732
1831	98218	437909
1832	98274	437867
1833	98326	437806
1834	98411	437890
1835	98477	437890
1836	98544	437897
1837	98603	437869
1838	98662	437837
1839	98734	437866
1840	98778	437771
1841	98829	437704
1842	98887	437669
1843	98940	437614
1844	98985	437522
1845	99031	437433
1846	99080	437360
1847	99135	437311
1848	99194	437281
1849	99251	437242
1850	99308	437204
1851	99360	437141
1852	99434	437180
1853	99507	437211
1854	99585	437265
1855	99648	437252
1856	99716	437261
1857	99783	437264
1858	99836	437206
1859	99901	437203
1860	99992	437311
1861	100051	437282
1862	100113	437265
1863	100183	437280
1864	100254	437300
1865	100322	437312
1866	100390	437320
1867	100454	437309
1868	100523	437323
1869	100596	437351
1870	100654	437319
1871	100723	437330
1872	100794	437350
1873	100872	437400
1874	100936	437389
1875	100996	437363
1876	101053	437325
1877	101128	437360
1878	101198	437376
1879	101248	437305
1880	101325	437352
1881	101391	437350
1882	101468	437399
1883	101547	437450
1884	101620	437481
1885	101684	437470
1886	101759	437508
1887	101833	437540
1888	101898	437530
1889	101968	437546
1890	102033	437541
1891	102086	437483
1892	102147	437460
1893	102211	437446
1894	102271	437421
1895	102350	437473
1896	102394	437374
1897	102468	437406
1898	102583	437613
1899	102655	437635
1900	102719	437627
1901	102786	437626
1902	102855	437634
1903	102912	437593
1904	102970	437555
1905	103032	437538
1906	103095	437518
1907	103155	437491
1908	103235	437548
1909	103300	437540
1910	103361	437516
1911	103416	437464
1912	103478	437442
1913	103544	437442
1914	103600	437392
1915	103665	437386
1916	103725	437356
1917	103788	437339
1918	103858	437354
1919	103920	437333
1920	103973	437273
1921	104054	437331
1922	104122	437335
1923	104174	437274
1924	104243	437283
1925	104312	437290
1926	104392	437342
1927	104464	437364
1928	104528	437350
1929	104598	437362
1930	104685	437443
1931	104744	437412
1932	104812	437413
1933	104877	437403
1934	104950	437427
1935	105015	437418
1936	105082	437419
1937	105153	437432
1938	105216	437418
1939	105284	437417
1940	105342	437381
1941	105408	437373
1942	105467	437340
1943	105529	437316
1944	105585	437268
1945	105657	437288
1946	105731	437318
1947	105799	437320
1948	105877	437362
1949	105946	437369
1950	106027	437425
1951	106092	437413
1952	106163	437427
1953	106221	437389
1954	106291	437400
1955	106366	437430
1956	106448	437487
1957	106501	437428
1958	106551	437355
1959	106612	437330
1960	106677	437317
1961	106758	437370
1962	106817	437334
1963	106880	437318
1964	106938	437278
1965	107018	437326
1966	107095	437366
1967	107158	437347
1968	107226	437347
1969	107284	437308
1970	107333	437229
1971	107376	437127
1972	107431	437078
1973	107491	437043
1974	107538	436960
1975	107593	436908
1976	107643	436835
1977	107705	436810
1978	107788	436871
1979	107851	436854
1980	107926	436883
1981	107998	436897
1982	108074	436931
1983	108140	436921
1984	108188	436843
1985	108236	436762
1986	108291	436708
1987	108345	436651
1988	108397	436588
1989	108463	436580
1990	108521	436539
1991	108576	436485
1992	108633	436443
1993	108691	436402
1994	108740	436323
1995	108786	436234
1996	108833	436152
1997	108881	436071
1998	108941	436038
1999	109010	436042
2000	109074	436024
2001	109122	435943
2002	109178	435895
2003	109220	435790
2004	109283	435770
2005	109331	435689
2006	109386	435639
2007	109430	435541
2008	109488	435503
2009	109549	435471
2010	109597	435391
2011	109649	435326
2012	109702	435268
2013	109756	435211
2014	109799	435112
2015	109849	435039
2016	109902	434976
2017	109955	434916
2018	110007	434852
2019	110058	434786
2020	110112	434729
2021	110165	434670
2022	110222	434622
2023	110273	434555
2024	110322	434478
2025	110376	434422
2026	110433	434378
2027	110491	434337
2028	110603	434509
2029	110660	434464
2030	110717	434418
2031	110771	434362
2032	110822	434296
2033	110886	434276
2034	110943	434232
2035	111002	434194
2036	111055	434137
2037	111108	434075
2038	111169	434045
2039	111213	433951
2040	111268	433898
2041	111321	433839
2042	111404	433894
2043	111480	433924
2044	111545	433909
2045	111597	433846
2046	111663	433832
2047	111731	433831
2048	111791	433797
2049	111877	433866
2050	111953	433894
2051	112022	433894
2052	112071	433821
2053	112118	433736
2054	112167	433660
2055	112223	433611
2056	112272	433534
2057	112327	433480
2058	112375	433401
2059	112419	433307
2060	112476	433261
2061	112522	433172
2062	112578	433124
2063	112628	433050
2064	112689	433021
2065	112736	432938
2066	112788	432873
2067	112837	432797
2068	112880	432698
2069	112939	432661
2070	112992	432600
2071	113040	432523
2072	113090	432448
2073	113144	432392
2074	113196	432328
2075	113250	432271
2076	113300	432199
2077	113345	432108
2078	113393	432031
2079	113446	431969
2080	113498	431903
2081	113543	431812
2082	113603	431779
2083	113654	431714
2084	113707	431652
2085	113753	431564
2086	113802	431489
2087	113847	431400
2088	113896	431324
2089	113940	431227
2090	113990	431156
2091	114049	431119
2092	114105	431070
2093	114172	431064
2094	114230	431021
2095	114279	430948
2096	114323	430852
2097	114371	430774
2098	114424	430713
2099	114472	430635
2100	114521	430557
2101	114565	430465
2102	114613	430388
2103	114663	430314
2104	114715	430251
2105	114767	430186
2106	114815	430109
2107	114863	430031
2108	114917	429973
2109	114961	429880
2110	115015	429824
2111	115063	429745
2112	115113	429672
2113	115170	429627
2114	115219	429552
2115	115272	429492
2116	115324	429431
2117	115382	429387
2118	115441	429350
2119	115506	429336
2120	115552	429248
2121	115606	429193
2122	115651	429102
2123	115739	429174
2124	115807	429169
2125	115858	429102
2126	115915	429057
2127	115969	429001
2128	116012	428901
2129	116062	428830
2130	116108	428745
2131	116166	428706
2132	116219	428644
2133	116280	428613
2134	116334	428558
2135	116448	428721
2136	116493	428634
2137	116537	428539
2138	116590	428477
2139	116648	428439
2140	116712	428419
2141	116769	428371
2142	116826	428327
2143	116886	428294
2144	116932	428208
2145	116976	428116
2146	117029	428053
2147	117085	428006
2148	117139	427947
2149	117186	427865
2150	117239	427808
2151	117287	427729
2152	117341	427671
2153	117389	427594
2154	117445	427546
2155	117492	427463
2156	117532	427355
2157	117578	427270
2158	117632	427215
2159	117689	427168
2160	117746	427125
2161	117803	427079
2162	117850	426997
2163	117902	426932
2164	117958	426885
2165	118014	426837
2166	118064	426766
2167	118117	426704
2168	118169	426640
2169	118217	426561
2170	118267	426494
2171	118322	426439
2172	118373	426373
2173	118430	426329
2174	118484	426271
2175	118540	426224
2176	118591	426156
2177	118646	426102
2178	118704	426060
2179	118768	426042
2180	118823	425989
2181	118876	425929
2182	118932	425879
2183	118989	425835
2184	119048	425796
2185	119103	425741
2186	119151	425667
2187	119207	425615
2188	119255	425538
2189	119310	425486
2190	119365	425432
2191	119422	425387
2192	119481	425348
2193	119533	425287
2194	119587	425228
2195	119640	425169
2196	119705	425154
2197	119762	425109
2198	119817	425055
2199	119864	424974
2200	119925	424943
2201	119973	424866
2202	120036	424841
2203	120081	424752
2204	120127	424667
2205	120178	424600
2206	120227	424529
2207	120281	424473
2208	120328	424389
2209	120388	424356
2210	120440	424294
2211	120502	424266
2212	120556	424209
2213	120609	424148
2214	120652	424054
2215	120694	423954
2216	120757	423931
2217	120802	423843
2218	120851	423768
2219	120909	423729
2220	120963	423670
2221	121006	423578
2222	121056	423507
2223	121105	423434
2224	121158	423374
2225	121210	423311
2226	121258	423235
2227	121303	423147
2228	121358	423094
2229	121416	423050
2230	121460	422962
2231	121514	422904
2232	121564	422833
2233	121624	422801
2234	121681	422754
2235	121735	422698
2236	121795	422662
2237	121842	422585
2238	121892	422514
2239	121954	422484
2240	122015	422454
2241	122064	422378
2242	122176	422524
2243	122230	422469
2244	122276	422385
2245	122326	422315
2246	122389	422290
2247	122443	422234
2248	122488	422145
2249	122545	422102
2250	122600	422048
2251	122645	421961
2252	122696	421895
2253	122748	421832
2254	122802	421777
2255	122847	421689
2256	122897	421620
2257	122955	421577
2258	123004	421503
2259	123065	421473
2260	123114	421400
2261	123166	421336
2262	123216	421266
2263	123262	421182
2264	123314	421118
2265	123375	421088
2266	123435	421053
2267	123484	420980
2268	123527	420887
2269	123572	420801
2270	123618	420717
2271	123677	420679
2272	123742	420659
2273	123797	420606
2274	123850	420546
2275	123900	420476
2276	123950	420407
2277	124004	420350
2278	124051	420273
2279	124098	420191
2280	124149	420126
2281	124195	420043
2282	124246	419976
2283	124290	419888
2284	124340	419820
2285	124393	419759
2286	124445	419698
2287	124492	419616
2288	124536	419529
2289	124593	419482
2290	124650	419437
2291	124715	419417
2292	124775	419381
2293	124824	419311
2294	124867	419218
2295	124926	419176
2296	124981	419127
2297	125028	419046
2298	125093	419027
2299	125251	419319
2300	125313	419290
2301	125374	419256
2302	125425	419192
2303	125488	419166
2304	125541	419107
2305	125602	419075
2306	125656	419018
2307	125721	418998
2308	125778	418953
2309	125831	418892
2310	125890	418855
2311	125995	418966
2312	126050	418915
2313	126102	418852
2314	126160	418808
2315	126206	418725
2316	126255	418654
2317	126311	418605
2318	126364	418545
2319	126429	418525
2320	126489	418487
2321	126537	418414
2322	126594	418366
2323	126639	418282
2324	126698	418239
2325	126749	418175
2326	126810	418143
2327	126872	418111
2328	126928	418061
2329	126979	417995
2330	127019	417894
2331	127073	417839
2332	127112	417733
2333	127152	417632
2334	127203	417564
2335	127265	417536
2336	127312	417457
2337	127364	417393
2338	127412	417319
2339	127463	417251
2340	127510	417174
2341	127555	417089
2342	127600	417004
2343	127655	416949
2344	127705	416879
2345	127757	416818
2346	127806	416744
2347	127853	416668
2348	127911	416623
2349	127978	416612
2350	128026	416535
2351	128071	416449
2352	128124	416389
2353	128178	416335
2354	128223	416249
2355	128275	416188
2356	128332	416141
2357	128388	416090
2358	128445	416044
2359	128502	416000
2360	128555	415940
2361	128599	415851
2362	128649	415782
2363	128701	415719
2364	128761	415684
2365	128817	415635
2366	128872	415583
2367	128931	415543
2368	128981	415472
2369	129039	415430
2370	129089	415360
2371	129147	415320
2372	129209	415288
2373	129259	415220
2374	129322	415191
2375	129377	415139
2376	129428	415075
2377	129475	414995
2378	129528	414936
2379	129583	414884
2380	129631	414808
2381	129680	414737
2382	129731	414672
2383	129795	414649
2384	129848	414588
2385	129898	414521
2386	129952	414466
2387	130011	414424
2388	130065	414369
2389	130116	414303
2390	130170	414247
2391	130220	414178
2392	130278	414137
2393	130331	414078
2394	130386	414024
2395	130432	413944
2396	130480	413868
2397	130526	413786
2398	130581	413734
2399	130634	413675
2400	130680	413596
2401	130742	413564
2402	130801	413523
2403	130849	413450
2404	130904	413397
2405	130962	413352
2406	131009	413275
2407	131062	413216
2408	131114	413156
2409	131164	413087
2410	131224	413050
2411	131275	412984
2412	131325	412915
2413	131376	412850
2414	131427	412786
2415	131487	412747
2416	131537	412680
2417	131593	412631
2418	131641	412557
2419	131693	412493
2420	131755	412464
2421	131803	412390
2422	131859	412339
2423	131922	412313
2424	131984	412283
2425	132033	412209
2426	132080	412132
2427	132150	412127
2428	132200	412058
2429	132259	412018
2430	132311	411957
2431	132370	411916
2432	132416	411836
2433	132474	411793
2434	132520	411712
2435	132591	411709
2436	132643	411647
2437	132707	411621
2438	132758	411556
2439	132810	411494
2440	132862	411431
2441	132911	411361
2442	132960	411288
2443	133007	411211
2444	133056	411142
2445	133100	411054
2446	133156	411004
2447	133209	410947
2448	133260	410882
2449	133319	410840
2450	133361	410747
2451	133406	410667
2452	133456	410596
2453	133504	410522
2454	133551	410445
2455	133600	410376
2456	133655	410324
2457	133717	410291
2458	133775	410248
2459	133826	410183
2460	133870	410096
2461	133916	410017
2462	133971	409964
2463	134032	409932
2464	134082	409863
2465	134131	409791
2466	134194	409763
2467	134248	409707
2468	134300	409647
2469	134347	409568
2470	134405	409527
2471	134458	409466
2472	134519	409431
2473	134573	409377
2474	134634	409343
2475	134720	409383
2476	134773	409325
2477	134822	409255
2478	134866	409170
2479	134912	409089
2480	134955	408999
2481	135016	408965
2482	135065	408894
2483	135123	408851
2484	135168	408767
2485	135210	408678
2486	135266	408627
2487	135321	408574
2488	135373	408513
2489	135423	408444
2490	135480	408398
2491	135523	408311
2492	135572	408241
2493	135620	408166
2494	135672	408104
2495	135721	408035
2496	135780	407993
2497	135823	407906
2498	135883	407867
2499	135933	407799
2500	135982	407729
2501	136035	407672
2502	136085	407603
2503	136141	407553
2504	136188	407477
2505	136239	407414
2506	136294	407361
2507	136349	407308
2508	136403	407254
2509	136455	407192
2510	136506	407128
2511	136555	407055
2512	136610	407004
2513	136660	406937
2514	136714	406881
2515	136762	406809
2516	136811	406737
2517	136920	406846
2518	136991	406840
2519	137031	406744
2520	137079	406672
2521	137124	406587
2522	137174	406521
2523	137220	406443
2524	137279	406402
2525	137328	406332
2526	137378	406264
2527	137434	406215
2528	137495	406179
2529	137554	406138
2530	137606	406078
2531	137664	406034
2532	137723	405994
2533	137767	405909
2534	137815	405836
